,year,date,time,day,venue,referee,team,opponent,formation,result,poss,gf,ga,gls,sh,sot,sot%,g/sh,g/sot,pk,pkatt
108,2023,2023-10-24,nan,Tue,Home,Diego Pombo Lopez,Sport Recife,Chapecoense,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
109,2023,2023-10-27,nan,Fri,Away,Diego Pombo Lopez,Sport Recife,Ceará,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
110,2023,2023-10-31,nan,Tue,Away,Diego Pombo Lopez,Sport Recife,Mirassol Futebol Clube,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
111,2023,2023-11-07,nan,Tue,Home,Diego Pombo Lopez,Sport Recife,Atl Goianiense,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
112,2023,2023-11-10,nan,Fri,Away,Diego Pombo Lopez,Sport Recife,Vitória,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
113,2023,2023-11-25,nan,Sat,Home,Diego Pombo Lopez,Sport Recife,Sampaio Corrêa,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
114,2023,2023-04-16,18:00,Sun,Home,Wagner do Nascimento Magalhães,Vitoria,Ponte Preta,4-2-3-1,W,43.0,3.0,3.0,3.0,18.0,7.0,38.9,0.17,0.43,0.0,0.0
115,2023,2023-04-23,17:00,Sun,Away,Matheus Delgado Candançan,Vitoria,ABC,4-2-3-1,W,63.0,3.0,3.0,3.0,12.0,4.0,33.3,0.08,0.25,2.0,2.0
116,2023,2023-04-28,19:00,Fri,Home,Paulo Henrique Schleinch Vollkopf,Vitoria,Londrina,4-2-3-1,W,53.0,2.0,2.0,2.0,19.0,7.0,36.8,0.11,0.29,0.0,0.0
117,2023,2023-05-05,21:30,Fri,Away,Savio Pereira,Vitoria,Botafogo (SP),4-2-3-1,W,45.0,3.0,3.0,3.0,19.0,5.0,26.3,0.16,0.6,0.0,0.0
118,2023,2023-05-10,19:00,Wed,Away,Bruno Mota Correia,Vitoria,Ceará,4-2-3-1,W,34.0,2.0,2.0,2.0,10.0,5.0,50.0,0.2,0.4,0.0,0.0
119,2023,2023-05-14,18:00,Sun,Home,João Vitor Gobi,Vitoria,Atl Goianiense,4-2-3-1,L,54.0,2.0,2.0,2.0,13.0,2.0,15.4,0.15,1.0,0.0,0.0
120,2023,2023-05-19,19:00,Fri,Away,André Luiz Skettino Policarpo Bento,Vitoria,Mirassol Futebol Clube,4-2-3-1,L,43.0,0.0,0.0,0.0,12.0,3.0,25.0,0.0,0.0,0.0,0.0
121,2023,2023-05-24,19:00,Wed,Home,Alisson Sidnei Furtado,Vitoria,CRB,4-2-3-1,W,58.0,1.0,1.0,1.0,20.0,3.0,15.0,0.05,0.33,0.0,0.0
122,2023,2023-05-27,17:30,Sat,Away,Marcelo de Lima Henrique,Vitoria,Avaí,3-4-3,D,44.0,1.0,1.0,1.0,9.0,4.0,44.4,0.11,0.25,0.0,0.0
123,2023,2023-06-02,21:30,Fri,Home,André Luiz Skettino Policarpo Bento,Vitoria,Ituano,4-2-3-1,W,45.0,3.0,3.0,3.0,17.0,5.0,29.4,0.18,0.6,0.0,0.0
124,2023,2023-06-06,19:00,Tue,Away,Lucas Paulo Torezin,Vitoria,Tombense Futebol Clube,3-4-3,W,41.0,2.0,2.0,2.0,8.0,4.0,50.0,0.13,0.25,1.0,1.0
125,2023,2023-06-11,18:00,Sun,Home,Flavio Rodrigues de Souza,Vitoria,Criciúma,4-2-3-1,L,61.0,0.0,0.0,0.0,24.0,2.0,8.3,0.0,0.0,0.0,0.0
126,2023,2023-06-25,18:00,Sun,Away,Bruno Arleu de Araujo,Vitoria,Guarani,4-2-3-1,L,64.0,0.0,0.0,0.0,8.0,2.0,25.0,0.0,0.0,0.0,0.0
127,2023,2023-06-28,21:30,Wed,Home,Alisson Sidnei Furtado,Vitoria,Sampaio Corrêa,4-2-3-1,W,60.0,2.0,2.0,2.0,20.0,8.0,40.0,0.1,0.25,0.0,0.0
128,2023,2023-07-02,15:30,Sun,Away,Vinicius Gonçalves Dias Araujo,Vitoria,Juventude,5-4-1,L,50.0,0.0,0.0,0.0,9.0,3.0,33.3,0.0,0.0,0.0,0.0
129,2023,2023-07-10,20:00,Mon,Away,Matheus Delgado Candançan,Vitoria,Vila Nova,4-2-3-1,L,56.0,0.0,0.0,0.0,11.0,3.0,27.3,0.0,0.0,0.0,0.0
130,2023,2023-07-16,18:00,Sun,Home,André Luiz Skettino Policarpo Bento,Vitoria,Grêmio Novorizontino,3-4-3,W,44.0,2.0,2.0,2.0,13.0,5.0,38.5,0.15,0.4,0.0,0.0
131,2023,2023-07-19,21:30,Wed,Away,Diego Pombo Lopez,Vitoria,Sport Recife,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,26.0,242.0,72.0,29.8,0.1,0.32,3.0,3.0
132,2023,2023-07-21,nan,Fri,Home,Diego Pombo Lopez,Vitoria,Chapecoense,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
133,2023,2023-07-25,nan,Tue,Away,Diego Pombo Lopez,Vitoria,Ponte Preta,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
134,2023,2023-08-01,nan,Tue,Home,Diego Pombo Lopez,Vitoria,ABC,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
135,2023,2023-08-04,nan,Fri,Away,Diego Pombo Lopez,Vitoria,Londrina,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
136,2023,2023-08-08,nan,Tue,Home,Diego Pombo Lopez,Vitoria,Ceará,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
137,2023,2023-08-15,nan,Tue,Home,Diego Pombo Lopez,Vitoria,Botafogo (SP),4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
138,2023,2023-08-22,nan,Tue,Away,Diego Pombo Lopez,Vitoria,Atl Goianiense,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
139,2023,2023-08-25,nan,Fri,Home,Diego Pombo Lopez,Vitoria,Mirassol Futebol Clube,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
140,2023,2023-08-29,nan,Tue,Away,Diego Pombo Lopez,Vitoria,CRB,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
141,2023,2023-09-19,nan,Tue,Home,Diego Pombo Lopez,Vitoria,Avaí,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
142,2023,2023-09-29,nan,Fri,Away,Diego Pombo Lopez,Vitoria,Ituano,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
143,2023,2023-10-03,nan,Tue,Home,Diego Pombo Lopez,Vitoria,Tombense Futebol Clube,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
144,2023,2023-10-06,nan,Fri,Away,Diego Pombo Lopez,Vitoria,Criciúma,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
145,2023,2023-10-17,nan,Tue,Home,Diego Pombo Lopez,Vitoria,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
146,2023,2023-10-24,nan,Tue,Away,Diego Pombo Lopez,Vitoria,Sampaio Corrêa,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
147,2023,2023-10-27,nan,Fri,Home,Diego Pombo Lopez,Vitoria,Juventude,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
148,2023,2023-10-31,nan,Tue,Home,Diego Pombo Lopez,Vitoria,Vila Nova,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
149,2023,2023-11-07,nan,Tue,Away,Diego Pombo Lopez,Vitoria,Grêmio Novorizontino,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
150,2023,2023-11-10,nan,Fri,Home,Diego Pombo Lopez,Vitoria,Sport Recife,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
151,2023,2023-11-25,nan,Sat,Away,Diego Pombo Lopez,Vitoria,Chapecoense,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
152,2023,2023-04-15,16:00,Sat,Away,Leo Simão Holanda,Gremio Novorizontino,Vila Nova,4-3-3,L,50.0,1.0,1.0,1.0,11.0,3.0,27.3,0.09,0.33,0.0,0.0
153,2023,2023-04-22,17:00,Sat,Home,Emerson Ricardo de Almeida Andrade,Gremio Novorizontino,Juventude,3-4-3,W,47.0,1.0,1.0,1.0,25.0,7.0,28.0,0.04,0.14,0.0,0.0
154,2023,2023-04-30,15:30,Sun,Home,Paulo Cesar Zanovelli da Silva,Gremio Novorizontino,Sport Recife,3-4-3,D,54.0,0.0,0.0,0.0,18.0,3.0,16.7,0.0,0.0,0.0,0.0
155,2023,2023-05-03,19:00,Wed,Away,Lucas Paulo Torezin,Gremio Novorizontino,Mirassol Futebol Clube,3-4-3,W,29.0,2.0,2.0,2.0,12.0,3.0,25.0,0.17,0.67,0.0,0.0
156,2023,2023-05-06,20:30,Sat,Away,Dyorgines José Padovani Andrade,Gremio Novorizontino,Chapecoense,3-4-3,D,42.0,1.0,1.0,1.0,16.0,4.0,25.0,0.06,0.25,0.0,0.0
157,2023,2023-05-13,17:00,Sat,Home,Douglas Schwengber da Silva,Gremio Novorizontino,CRB,3-4-3,L,56.0,0.0,0.0,0.0,27.0,6.0,22.2,0.0,0.0,0.0,0.0
158,2023,2023-05-20,17:00,Sat,Away,Caio Max Augusto Vieira,Gremio Novorizontino,Ituano,3-4-3,W,54.0,2.0,2.0,2.0,15.0,7.0,46.7,0.13,0.29,0.0,0.0
159,2023,2023-05-23,21:30,Tue,Home,Marielson Alves Silva,Gremio Novorizontino,Avaí,3-4-3,W,44.0,2.0,2.0,2.0,14.0,5.0,35.7,0.07,0.2,1.0,1.0
160,2023,2023-05-28,15:30,Sun,Away,André Luiz Skettino Policarpo Bento,Gremio Novorizontino,Ceará,3-4-3,W,34.0,3.0,3.0,3.0,14.0,5.0,35.7,0.21,0.6,0.0,0.0
161,2023,2023-06-03,17:00,Sat,Away,Alisson Sidnei Furtado,Gremio Novorizontino,ABC,3-4-1-2,W,50.0,1.0,1.0,1.0,19.0,6.0,31.6,0.05,0.17,0.0,0.0
162,2023,2023-06-07,19:00,Wed,Home,Denis da Silva Ribeiro Serafim,Gremio Novorizontino,Guarani,3-4-3,W,46.0,1.0,1.0,1.0,23.0,6.0,26.1,0.04,0.17,0.0,0.0
163,2023,2023-06-10,17:00,Sat,Home,Marcelo de Lima Henrique,Gremio Novorizontino,Sampaio Corrêa,3-4-3,W,43.0,1.0,1.0,1.0,14.0,4.0,28.6,0.07,0.25,0.0,0.0
164,2023,2023-06-24,18:15,Sat,Away,Maguielson Lima Barbosa,Gremio Novorizontino,Tombense Futebol Clube,3-4-3,W,48.0,2.0,2.0,2.0,18.0,7.0,38.9,0.11,0.29,0.0,0.0
165,2023,2023-06-27,21:30,Tue,Home,Marielson Alves Silva,Gremio Novorizontino,Botafogo (SP),3-4-3,L,72.0,0.0,0.0,0.0,20.0,8.0,40.0,0.0,0.0,0.0,0.0
166,2023,2023-07-02,20:30,Sun,Away,Felipe Fernandes de Lima,Gremio Novorizontino,Ponte Preta,3-4-3,L,61.0,0.0,0.0,0.0,7.0,1.0,14.3,0.0,0.0,0.0,0.0
167,2023,2023-07-07,19:00,Fri,Home,Leo Simão Holanda,Gremio Novorizontino,Atl Goianiense,3-4-3,D,44.0,2.0,2.0,2.0,25.0,7.0,28.0,0.08,0.29,0.0,0.0
168,2023,2023-07-16,18:00,Sun,Away,André Luiz Skettino Policarpo Bento,Gremio Novorizontino,Vitória,3-4-3,L,56.0,1.0,1.0,1.0,14.0,2.0,14.3,0.07,0.5,0.0,0.0
169,2023,2023-07-19,19:00,Wed,Home,Diego Pombo Lopez,Gremio Novorizontino,Londrina,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,20.0,292.0,84.0,28.8,0.07,0.23,1.0,1.0
170,2023,2023-07-21,nan,Fri,Away,Diego Pombo Lopez,Gremio Novorizontino,Criciúma,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
171,2023,2023-07-25,nan,Tue,Home,Diego Pombo Lopez,Gremio Novorizontino,Vila Nova,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
172,2023,2023-08-01,nan,Tue,Away,Diego Pombo Lopez,Gremio Novorizontino,Juventude,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
173,2023,2023-08-04,nan,Fri,Away,Diego Pombo Lopez,Gremio Novorizontino,Sport Recife,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
174,2023,2023-08-08,nan,Tue,Home,Diego Pombo Lopez,Gremio Novorizontino,Mirassol Futebol Clube,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
175,2023,2023-08-15,nan,Tue,Home,Diego Pombo Lopez,Gremio Novorizontino,Chapecoense,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
176,2023,2023-08-22,nan,Tue,Away,Diego Pombo Lopez,Gremio Novorizontino,CRB,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
177,2023,2023-08-25,nan,Fri,Home,Diego Pombo Lopez,Gremio Novorizontino,Ituano,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
178,2023,2023-08-29,nan,Tue,Away,Diego Pombo Lopez,Gremio Novorizontino,Avaí,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
179,2023,2023-09-19,nan,Tue,Home,Diego Pombo Lopez,Gremio Novorizontino,Ceará,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
180,2023,2023-09-29,nan,Fri,Home,Diego Pombo Lopez,Gremio Novorizontino,ABC,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
181,2023,2023-10-03,nan,Tue,Away,Diego Pombo Lopez,Gremio Novorizontino,Guarani,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
182,2023,2023-10-06,nan,Fri,Away,Diego Pombo Lopez,Gremio Novorizontino,Sampaio Corrêa,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
183,2023,2023-10-17,nan,Tue,Home,Diego Pombo Lopez,Gremio Novorizontino,Tombense Futebol Clube,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
184,2023,2023-10-24,nan,Tue,Away,Diego Pombo Lopez,Gremio Novorizontino,Botafogo (SP),4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
185,2023,2023-10-27,nan,Fri,Home,Diego Pombo Lopez,Gremio Novorizontino,Ponte Preta,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
186,2023,2023-10-31,nan,Tue,Away,Diego Pombo Lopez,Gremio Novorizontino,Atl Goianiense,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
187,2023,2023-11-07,nan,Tue,Home,Diego Pombo Lopez,Gremio Novorizontino,Vitória,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
188,2023,2023-11-10,nan,Fri,Away,Diego Pombo Lopez,Gremio Novorizontino,Londrina,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
189,2023,2023-11-25,nan,Sat,Home,Diego Pombo Lopez,Gremio Novorizontino,Criciúma,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
190,2023,2023-04-15,17:00,Sat,Home,Bruno Mota Correia,Mirassol Futebol Clube,Chapecoense,4-1-4-1,W,55.0,1.0,1.0,1.0,20.0,5.0,25.0,0.05,0.2,0.0,0.0
191,2023,2023-04-22,16:00,Sat,Away,Maguielson Lima Barbosa,Mirassol Futebol Clube,Avaí,4-1-4-1,L,42.0,0.0,0.0,0.0,11.0,3.0,27.3,0.0,0.0,0.0,0.0
192,2023,2023-04-29,16:00,Sat,Away,Jefferson Ferreira de Moraes,Mirassol Futebol Clube,Sampaio Corrêa,4-4-2,W,47.0,3.0,3.0,3.0,9.0,4.0,44.4,0.11,0.25,2.0,2.0
193,2023,2023-05-03,19:00,Wed,Home,Lucas Paulo Torezin,Mirassol Futebol Clube,Grêmio Novorizontino,4-4-2,L,71.0,0.0,0.0,0.0,8.0,2.0,25.0,0.0,0.0,0.0,0.0
194,2023,2023-05-06,18:15,Sat,Home,Caio Max Augusto Vieira,Mirassol Futebol Clube,Vila Nova,4-4-2,D,62.0,1.0,1.0,1.0,20.0,7.0,35.0,0.05,0.14,0.0,0.0
195,2023,2023-05-13,16:00,Sat,Away,Fabio Augusto de Sá Junior,Mirassol Futebol Clube,Juventude,4-3-3,W,53.0,1.0,1.0,1.0,15.0,4.0,26.7,0.07,0.25,0.0,0.0
196,2023,2023-05-19,19:00,Fri,Home,André Luiz Skettino Policarpo Bento,Mirassol Futebol Clube,Vitória,4-3-3,W,57.0,2.0,2.0,2.0,17.0,10.0,58.8,0.12,0.2,0.0,0.0
197,2023,2023-05-23,19:00,Tue,Away,Marcelo de Lima Henrique,Mirassol Futebol Clube,Botafogo (SP),4-3-3,L,65.0,0.0,0.0,0.0,20.0,5.0,25.0,0.0,0.0,0.0,0.0
198,2023,2023-05-28,15:30,Sun,Home,Felipe Fernandes de Lima,Mirassol Futebol Clube,Criciúma,4-2-3-1,W,49.0,1.0,1.0,1.0,14.0,2.0,14.3,0.07,0.5,0.0,0.0
199,2023,2023-06-03,17:00,Sat,Home,Leandro Pedro Vuaden,Mirassol Futebol Clube,Ponte Preta,4-2-3-1,W,68.0,1.0,1.0,1.0,23.0,7.0,30.4,0.04,0.14,0.0,0.0
200,2023,2023-06-07,21:30,Wed,Away,Marielson Alves Silva,Mirassol Futebol Clube,CRB,4-2-3-1,L,61.0,0.0,0.0,0.0,13.0,2.0,15.4,0.0,0.0,0.0,0.0
201,2023,2023-06-11,11:00,Sun,Away,Fabio Augusto de Sá Junior,Mirassol Futebol Clube,Londrina,4-4-2,W,68.0,2.0,2.0,2.0,12.0,3.0,25.0,0.17,0.67,0.0,0.0
202,2023,2023-06-25,11:00,Sun,Home,Jefferson Ferreira de Moraes,Mirassol Futebol Clube,ABC,4-4-2,W,55.0,3.0,3.0,3.0,21.0,14.0,66.7,0.14,0.21,0.0,0.0
203,2023,2023-06-28,21:30,Wed,Away,Lucas Paulo Torezin,Mirassol Futebol Clube,Guarani,4-4-2,L,62.0,1.0,1.0,1.0,12.0,2.0,16.7,0.08,0.5,0.0,0.0
204,2023,2023-07-03,18:00,Mon,Home,Arthur Gomes Rabelo,Mirassol Futebol Clube,Ituano,4-2-3-1,L,55.0,0.0,0.0,0.0,19.0,7.0,36.8,0.0,0.0,0.0,0.0
205,2023,2023-07-09,18:00,Sun,Away,Felipe Fernandes de Lima,Mirassol Futebol Clube,Sport Recife,4-2-3-1,D,63.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.2390967741935484,0.0,0.0
206,2023,2023-07-16,15:30,Sun,Home,Alisson Sidnei Furtado,Mirassol Futebol Clube,Ceará,4-2-3-1,D,66.0,1.0,1.0,1.0,15.0,8.0,53.3,0.07,0.13,0.0,0.0
207,2023,2023-07-19,19:00,Wed,Away,Diego Pombo Lopez,Mirassol Futebol Clube,Atl Goianiense,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,17.0,254.0,85.0,33.5,0.06,0.18,2.0,2.0
208,2023,2023-07-21,nan,Fri,Home,Diego Pombo Lopez,Mirassol Futebol Clube,Tombense Futebol Clube,4-2-3-1,W,50.04252873563218,1.0607798165137614,1.0607798165137614,2.05526706231454,25.924703264094955,7.919510385756676,31.216951672862457,0.07749814126394051,0.2390967741935484,0.20252225519287834,0.2629821958456973
