game_id,game,date,time,round,phase,season_code,score_a,score_b,team_a,team_b,team_id_a,team_id_b,coach_a,coach_b,game_time,remaining_partial_time,referee_1,referee_2,referee_3,stadium,capacity,w_id,fouls_a,fouls_b,timeouts_a,timeouts_b,score_quarter_1_a,score_quarter_2_a,score_quarter_3_a,score_quarter_4_a,score_quarter_1_b,score_quarter_2_b,score_quarter_3_b,score_quarter_4_b,score_extra_time_1_a,score_extra_time_2_a,score_extra_time_3_a,score_extra_time_4_a,score_extra_time_1_b,score_extra_time_2_b,score_extra_time_3_b,score_extra_time_4_b
U2024_146,JER-LJU,2025-01-14,19:00:00,15,REGULAR SEASON,U2024,70,74,HAPOEL BANK YAHAV JERUSALEM,CEDEVITA OLIMPIJA LJUBLJANA,JER,LJU,"ALON, YONATAN","MITROVIC, ZVEZDAN",40:00,00:00,"LOTTERMOSER, ROBERT","KOWALSKI, MARCIN","POROBIC, DRAGAN",SAMOKOV ARENA,138,80,23,19,4,1,13,32,50,70,16,33,49,74,,,,,,,,
U2024_147,ARI-BOU,2025-01-15,19:00:00,15,REGULAR SEASON,U2024,51,92,ARIS MIDEA THESSALONIKI,COSEA JL BOURG-EN-BRESSE,ARI,BOU,"KASTRITIS, IOANNIS","FAUTHOUX, FREDERIC",40:00,00:00,"KOLJENSIC, MILOS","MAJKIC, MARIO","LAURINAVICIUS, JURGIS",PALAIS DE SPORTS,1120,80,29,20,2,2,12,26,40,51,23,46,67,92,,,,,,,,
U2024_148,LKB-PAM,2025-01-14,18:00:00,15,REGULAR SEASON,U2024,91,96,7BET-LIETKABELIS PANEVEZYS,VALENCIA BASKET,LKB,PAM,"CANAK, NENAD","MARTINEZ SANCHEZ, PEDRO",40:00,00:00,"ROSSI, MICHELE","JURAS, MARKO","CALIC, STEFAN",KALNAPILIO ARENA,1724,80,23,22,4,2,21,46,74,91,28,52,73,96,,,,,,,,
U2024_149,TTK-HAM,2025-01-15,17:30:00,15,REGULAR SEASON,U2024,77,65,TURK TELEKOM ANKARA,VEOLIA TOWERS HAMBURG,TTK,HAM,"CAN, ERDEM","BARLOSCHKY, BENKA",40:00,00:00,"CORTES, CARLOS","HADZIC, DENIS","MANUEL, SERGIO",ANKARA SPOR SALONU,6377,80,19,25,3,5,23,46,57,77,11,31,50,65,,,,,,,,
U2024_150,VNC-CLU,2025-01-15,20:00:00,15,REGULAR SEASON,U2024,77,88,UMANA REYER VENICE,U-BT CLUJ-NAPOCA,VNC,CLU,"SPAHIJA, NEVEN","SILVASAN, MIHAI",40:00,00:00,"NEDOVIC, MILAN","THEPENIER, HUGUES","THEIS, CHRISTIAN",PALASPORT TALIERCIO,2728,80,24,25,4,4,14,29,60,77,22,42,60,88,,,,,,,,
U2024_151,BES-TSO,2025-01-22,19:00:00,16,REGULAR SEASON,U2024,87,72,BESIKTAS FIBABANKA ISTANBUL,TREFL SOPOT,BES,TSO,"ALIMPIJEVIC, DUSAN","TABAK, ZAN",40:00,00:00,"SUKYS, ARTURAS","TSAROUCHA, VASILIKI","HADZIC, DENIS",BESIKTAS FIBABANKA SPORTS COMPLEX,708,80,24,22,2,5,27,49,65,87,15,39,60,72,,,,,,,,
U2024_152,WOL-CAN,2025-01-22,18:00:00,16,REGULAR SEASON,U2024,88,76,WOLVES TWINSBET VILNIUS,DREAMLAND GRAN CANARIA,WOL,CAN,"MAGRO, ALESSANDRO","LAKOVIC, JAKA",40:00,00:00,"OBRKNEZEVIC, UROS","UDYANSKYY, EDUARD","POROBIC, DRAGAN",TWINSBET ARENA,2835,80,22,25,4,4,22,42,62,88,18,33,55,76,,,,,,,,
U2024_153,JOV-TRN,2025-01-21,20:30:00,16,REGULAR SEASON,U2024,86,100,JOVENTUT BADALONA,DOLOMITI ENERGIA TRENTO,JOV,TRN,"MIRET, DANIEL","GALBIATI, PAOLO",40:00,00:00,"KOLJENSIC, MILOS","MAJKIC, MARIO","JURAS, MARKO",PALAU OLIMPIC DE BADALONA,2574,80,23,25,5,2,18,44,61,86,24,52,76,100,,,,,,,,
U2024_154,ULM-BUD,2025-01-22,19:00:00,16,REGULAR SEASON,U2024,82,85,RATIOPHARM ULM,BUDUCNOST VOLI PODGORICA,ULM,BUD,"HARRELSON, TY","ZAKELJ, ANDREJ",40:00,00:00,"SHEMMESH, SEFFI","BISSUEL, THOMAS","MANUEL, SERGIO",RATIOPHARM ARENA	,5148,80,28,24,5,4,16,41,68,82,27,56,71,85,,,,,,,,
U2024_155,HTA-BAH,2025-01-22,18:45:00,16,REGULAR SEASON,U2024,84,77,HAPOEL SHLOMO TEL AVIV,BAHCESEHIR COLLEGE ISTANBUL,HTA,BAH,"ITOUDIS, DIMITRIS","RADONJIC, DEJAN",40:00,00:00,"DIFALLAH, MEHDI","JOVCIC, MILIVOJE","RADOJKOVIC, JOSIP",SAMOKOV ARENA,200,80,20,21,3,4,20,38,60,84,17,35,53,77,,,,,,,,
U2024_156,VNC-JER,2025-01-22,20:45:00,16,REGULAR SEASON,U2024,76,75,UMANA REYER VENICE,HAPOEL BANK YAHAV JERUSALEM,VNC,JER,"SPAHIJA, NEVEN","ALON, YONATAN",40:00,00:00,"FOUFIS, IOANNIS","PANTHER, ANNE","HALLIKO, AARE",PALASPORT TALIERCIO,2457,80,18,19,4,4,17,38,61,76,17,37,58,75,,,,,,,,
U2024_157,CLU-TTK,2025-01-21,18:00:00,16,REGULAR SEASON,U2024,94,81,U-BT CLUJ-NAPOCA,TURK TELEKOM ANKARA,CLU,TTK,"SILVASAN, MIHAI","CAN, ERDEM",40:00,00:00,"CICI, GENTIAN","LEZCANO, LEANDRO","ATTARD, MANUEL",BT-Arena,9877,80,19,19,2,5,22,49,73,94,26,46,58,81,,,,,,,,
U2024_158,HAM-LKB,2025-01-21,19:30:00,16,REGULAR SEASON,U2024,84,77,VEOLIA TOWERS HAMBURG,7BET-LIETKABELIS PANEVEZYS,HAM,LKB,"BARLOSCHKY, BENKA","CANAK, NENAD",40:00,00:00,"KARDUM, LUKA","PITSILKAS, VASSILIS","PEER, ADAR",INSELPARK ARENA,1883,80,30,24,2,5,19,42,55,84,29,47,63,77,,,,,,,,
U2024_159,PAM-ARI,2025-01-22,20:30:00,16,REGULAR SEASON,U2024,106,65,VALENCIA BASKET,ARIS MIDEA THESSALONIKI,PAM,ARI,"MARTINEZ, PEDRO","KASTRITIS, IOANNIS",40:00,00:00,"LOTTERMOSER, ROBERT","PETEK, SASO","THEPENIER, HUGUES",PABELLON FUENTE DE SAN LUIS,5093,80,13,24,0,3,28,55,82,106,16,33,51,65,,,,,,,,
U2024_160,BOU-LJU,2025-01-22,19:30:00,16,REGULAR SEASON,U2024,87,82,COSEA JL BOURG-EN-BRESSE,CEDEVITA OLIMPIJA LJUBLJANA,BOU,LJU,"FAUTHOUX, FREDERIC","MITROVIC, ZVEZDAN",40:00,00:00,"RACYS, SAULIUS","BAENA, ALBERTO","GORDON, NOAM",EKINOX,2500,80,22,22,3,3,22,38,68,87,20,36,53,82,,,,,,,,
U2024_161,HTA-TSO,2025-01-29,18:00:00,17,REGULAR SEASON,U2024,91,72,HAPOEL SHLOMO TEL AVIV,TREFL SOPOT,HTA,TSO,"ITOUDIS, DIMITRIS","TABAK, ZAN",40:00,00:00,"UDYANSKYY, EDUARD","CICI, GENTIAN","ATTARD, MANUEL",SAMOKOV ARENA,47,80,24,30,3,5,19,49,72,91,15,32,55,72,,,,,,,,
U2024_162,BAH-ULM,2025-01-28,17:00:00,17,REGULAR SEASON,U2024,85,81,BAHCESEHIR COLLEGE ISTANBUL,RATIOPHARM ULM,BAH,ULM,"RADONJIC, DEJAN","HARRELSON, TY",40:00,00:00,"FOUFIS, IOANNIS","DRAGOJEVIC, IGOR","VAN DEN BROECK, NICK",SINAN ERDEM SPORTS HALL,805,80,15,22,5,5,24,44,63,85,23,34,55,81,,,,,,,,
U2024_163,BUD-JOV,2025-01-29,19:00:00,17,REGULAR SEASON,U2024,107,75,BUDUCNOST VOLI PODGORICA,JOVENTUT BADALONA,BUD,JOV,"ZAKELJ, ANDREJ","MIRET, DANIEL",40:00,00:00,"VYKLICKY, ROBERT","BOUBERT, MAXIME","GORDON, NOAM",MORACA,4650,80,18,18,3,5,21,46,74,107,23,38,55,75,,,,,,,,
U2024_164,TRN-WOL,2025-01-28,20:00:00,17,REGULAR SEASON,U2024,70,96,DOLOMITI ENERGIA TRENTO,WOLVES TWINSBET VILNIUS,TRN,WOL,"GALBIATI, PAOLO","MAGRO, ALESSANDRO",40:00,00:00,"PUKL,SASA","KOWALSKI, MARCIN","THEIS, CHRISTIAN",IL T QUOTIDIANO ARENA,3245,80,19,24,3,2,11,30,50,70,25,40,68,96,,,,,,,,
U2024_165,CAN-BES,2025-01-29,21:00:00,17,REGULAR SEASON,U2024,90,81,DREAMLAND GRAN CANARIA,BESIKTAS FIBABANKA ISTANBUL,CAN,BES,"LAKOVIC, JAKA","ALIMPIJEVIC, DUSAN",40:00,00:00,"KOLJENSIC, MILOS","SILVA, SERGIO","BITTNER, STEVE",GRAN CANARIA ARENA,3678,80,19,24,4,5,29,55,76,90,29,53,62,81,,,,,,,,
U2024_166,BOU-JER,2025-01-29,19:30:00,17,REGULAR SEASON,U2024,67,94,COSEA JL BOURG-EN-BRESSE,HAPOEL BANK YAHAV JERUSALEM,BOU,JER,"FAUTHOUX, FREDERIC","ALON, YONATAN",40:00,00:00,"RYZHYK, BORYS","LEZCANO, LEANDRO","GIOVANNETTI, GUIDO",EKINOX,3000,80,23,22,5,2,9,33,55,67,24,45,72,94,,,,,,,,
U2024_167,LJU-PAM,2025-01-28,18:30:00,17,REGULAR SEASON,U2024,66,72,CEDEVITA OLIMPIJA LJUBLJANA,VALENCIA BASKET,LJU,PAM,"MITROVIC, ZVEZDAN","MARTINEZ, PEDRO",40:00,00:00,"PATERNICO, CARMELO","SHEMMESH, SEFFI","PITSILKAS, VASSILIS",ARENA STOZICE,5688,80,20,24,3,2,20,32,49,66,21,31,48,72,,,,,,,,
U2024_168,ARI-HAM,2025-01-29,19:00:00,17,REGULAR SEASON,U2024,88,90,ARIS MIDEA THESSALONIKI,VEOLIA TOWERS HAMBURG,ARI,HAM,"VETOULAS, NIKOLAOS","BARLOSCHKY, BENKA",45:00,00:00,"ROSSI, MICHELE","TRAWICKI, TOMASZ","BALAK, AMIT",PALAIS DE SPORTS,614,90,26,24,5,5,22,43,63,84,19,45,62,84,88,,,,90,,,
U2024_169,LKB-CLU,2025-01-29,18:00:00,17,REGULAR SEASON,U2024,92,91,7BET-LIETKABELIS PANEVEZYS,U-BT CLUJ-NAPOCA,LKB,CLU,"CANAK, NENAD","SILVASAN, MIHAI-VLAD",40:00,00:00,"BISSANG, JOSEPH","RADOJKOVIC, JOSIP","CELIK, HUSEYIN",KALNAPILIO ARENA,1491,80,23,27,5,3,22,40,66,92,20,47,72,91,,,,,,,,
U2024_170,TTK-VNC,2025-01-29,17:30:00,17,REGULAR SEASON,U2024,84,81,TURK TELEKOM ANKARA,UMANA REYER VENICE,TTK,VNC,"CAN, ERDEM","SPAHIJA, NEVEN",40:00,00:00,"PEERANDI, RAIN","MAJKIC, MARIO","CALIC, STEFAN",ANKARA SPOR SALONU,6872,80,21,24,5,5,13,31,49,84,18,41,60,81,,,,,,,,
U2024_171,TSO-CAN,2025-02-04,19:00:00,18,REGULAR SEASON,U2024,73,76,TREFL SOPOT,DREAMLAND GRAN CANARIA,TSO,CAN,"TABAK, ZAN","LAKOVIC, JAKA",40:00,00:00,"PANTHER, ANNE","CELIK, HUSEYIN","GORDON, NOAM",ERGO ARENA,1496,80,21,19,5,2,15,37,59,73,28,50,65,76,,,,,,,,
U2024_172,BES-TRN,2025-02-05,18:00:00,18,REGULAR SEASON,U2024,79,75,BESIKTAS FIBABANKA ISTANBUL,DOLOMITI ENERGIA TRENTO,BES,TRN,"ALIMPIJEVIC, DUSAN","GALBIATI, PAOLO",40:00,00:00,"VYKLICKY, ROBERT","VAN DEN BROECK, NICK","CALIC, STEFAN",BESIKTAS FIBABANKA SPORTS COMPLEX,802,80,21,25,3,4,22,46,63,79,15,35,52,75,,,,,,,,
U2024_173,WOL-BUD,2025-02-05,18:00:00,18,REGULAR SEASON,U2024,91,82,WOLVES TWINSBET VILNIUS,BUDUCNOST VOLI PODGORICA,WOL,BUD,"MAGRO, ALESSANDRO","ZAKELJ, ANDREJ",40:00,00:00,"PEREZ, MIGUEL ANGEL","THEPENIER, HUGUES","LEZCANO, LEANDRO",TWINSBET ARENA,3676,80,20,22,3,5,26,54,73,91,25,41,55,82,,,,,,,,
U2024_174,JOV-BAH,2025-02-05,20:30:00,18,REGULAR SEASON,U2024,69,56,JOVENTUT BADALONA,BAHCESEHIR COLLEGE ISTANBUL,JOV,BAH,"MIRET, DANIEL","RADONJIC, DEJAN",40:00,00:00,"JAVOR, DAMIR","ZAMOJSKI, JAKUB","SILVA, SERGIO",PALAU OLIMPIC DE BADALONA,1466,80,22,14,2,4,23,35,51,69,19,34,45,56,,,,,,,,
U2024_175,ULM-HTA,2025-02-05,19:00:00,18,REGULAR SEASON,U2024,90,97,RATIOPHARM ULM,HAPOEL SHLOMO TEL AVIV,ULM,HTA,"HARRELSON, TY","ITOUDIS, DIMITRIS",40:00,00:00,"RADOVIC, SRETEN","HADZIC, DENIS","PITSILKAS, VASSILIS",RATIOPHARM ARENA	,2730,80,25,22,5,4,21,50,72,90,29,49,65,97,,,,,,,,
U2024_176,JER-TTK,2025-02-05,19:30:00,18,REGULAR SEASON,U2024,76,66,HAPOEL BANK YAHAV JERUSALEM,TURK TELEKOM ANKARA,JER,TTK,"ALON, YONATAN","CAN, ERDEM",40:00,00:00,"RADOJKOVIC, JOSIP","KARDUM, LUKA","ATTARD, MANUEL",SAMOKOV ARENA,34,80,17,28,4,5,19,39,57,76,18,27,39,66,,,,,,,,
U2024_177,VNC-LKB,2025-02-04,20:00:00,18,REGULAR SEASON,U2024,91,77,UMANA REYER VENICE,7BET-LIETKABELIS PANEVEZYS,VNC,LKB,"SPAHIJA, NEVEN","CANAK, NENAD",40:00,00:00,"OBRKNEZEVIC, UROS","BALAK, AMIT","POROBIC, DRAGAN",PALASPORT TALIERCIO,2916,80,19,24,3,4,18,46,63,91,14,33,57,77,,,,,,,,
U2024_178,ARI-CLU,2025-02-05,19:00:00,18,REGULAR SEASON,U2024,74,89,ARIS MIDEA THESSALONIKI,U-BT CLUJ-NAPOCA,ARI,CLU,"VETOULAS, NIKOLAOS","SILVASAN, MIHAI",40:00,00:00,"DRAGOJEVIC, IGOR","JURAS, MARKO","MANUEL, SERGIO",PALAIS DE SPORTS,568,80,23,22,5,2,23,42,55,74,21,53,72,89,,,,,,,,
U2024_179,HAM-LJU,2025-02-05,19:30:00,18,REGULAR SEASON,U2024,80,62,VEOLIA TOWERS HAMBURG,CEDEVITA OLIMPIJA LJUBLJANA,HAM,LJU,"BARLOSCHKY, BENKA","MITROVIC, ZVEZDAN",40:00,00:00,"RYZHYK, BORYS","HALLIKO, AARE","PEER, ADAR",INSELPARK ARENA,1863,80,29,23,3,2,20,41,64,80,18,36,52,62,,,,,,,,
U2024_180,PAM-BOU,2025-02-05,20:30:00,18,REGULAR SEASON,U2024,100,98,VALENCIA BASKET,COSEA JL BOURG-EN-BRESSE,PAM,BOU,"MARTINEZ, PEDRO","FAUTHOUX, FREDERIC",40:00,00:00,"PASTUSIAK, PIOTR","TRAWICKI, TOMASZ","THEIS, CHRISTIAN",PABELLON FUENTE DE SAN LUIS,4574,80,21,20,3,5,18,50,72,100,27,54,76,98,,,,,,,,
U2024_181,CAN-VNC,2025-03-05,21:00:00,19,EIGHTHFINALS,U2024,84,80,DREAMLAND GRAN CANARIA,UMANA REYER VENICE,CAN,VNC,"LAKOVIC, JAKA","SPAHIJA, NEVEN",40:00,00:00,"PEERANDI, RAIN","SILVA, SERGIO","OBRKNEZEVIC, UROS",GRAN CANARIA ARENA,5297,80,18,17,3,5,25,46,63,84,16,39,62,80,,,,,,,,
U2024_182,LJU-BES,2025-03-05,19:30:00,19,EIGHTHFINALS,U2024,96,86,CEDEVITA OLIMPIJA LJUBLJANA,BESIKTAS FIBABANKA ISTANBUL,LJU,BES,"MITROVIC, ZVEZDAN","ALIMPIJEVIC, DUSAN",40:00,00:00,"GARCIA, JUAN CARLOS","SHEMMESH, SEFFI","KOWALSKI, MARCIN",ARENA STOZICE,7029,80,25,31,3,5,23,42,68,96,24,49,69,86,,,,,,,,
U2024_183,TTK-BUD,2025-03-05,17:30:00,19,EIGHTHFINALS,U2024,93,73,TURK TELEKOM ANKARA,BUDUCNOST VOLI PODGORICA,TTK,BUD,"CAN, ERDEM","ZAKELJ, ANDREJ",40:00,00:00,"LATISEVS, OLEGS","CORTES, CARLOS","UDYANSKYY, EDUARD",ANKARA SPOR SALONU,6217,80,22,15,1,5,26,48,62,93,11,36,53,73,,,,,,,,
U2024_184,WOL-CLU,2025-03-04,18:00:00,19,EIGHTHFINALS,U2024,99,100,WOLVES TWINSBET VILNIUS,U-BT CLUJ-NAPOCA,WOL,CLU,"MAGRO, ALESSANDRO","SILVASAN, MIHAI",50:00,00:00,"KOLJENSIC, MILOS","BAENA, ALBERTO","BISSUEL, THOMAS",TWINSBET ARENA,4416,80,16,25,7,5,33,48,64,81,20,39,57,81,90,99,,,90,100,,
U2024_185,BAH-LJU,2025-03-11,18:00:00,20,QUARTERFINALS,U2024,85,81,BAHCESEHIR COLLEGE ISTANBUL,CEDEVITA OLIMPIJA LJUBLJANA,BAH,LJU,"RADONJIC, DEJAN","MITROVIC, ZVEZDAN",40:00,00:00,"FOUFIS, IOANNIS","VYKLICKY, ROBERT","BITTNER, STEVE",SINAN ERDEM SPORTS HALL,10582,80,24,30,5,5,7,38,56,85,24,46,65,81,,,,,,,,
U2024_186,JER-CAN,2025-03-11,20:00:00,20,QUARTERFINALS,U2024,89,92,HAPOEL BANK YAHAV JERUSALEM,DREAMLAND GRAN CANARIA,JER,CAN,"ALON, YONATAN","LAKOVIC, JAKA",40:00,00:00,"VILIUS, GYTIS","TSAROUCHA, VASILIKI","MAJKIC, MARIO",ALEKSANDAR NIKOLIC HALL,189,80,24,24,5,3,21,44,58,89,25,42,70,92,,,,,,,,
U2024_187,PAM-CLU,2025-03-12,20:30:00,20,QUARTERFINALS,U2024,98,74,VALENCIA BASKET,U-BT CLUJ-NAPOCA,PAM,CLU,"MARTINEZ, PEDRO","SILVASAN, MIHAI",40:00,00:00,"RYZHYK, BORYS","PANTHER, ANNE","LEZCANO, LEANDRO",PABELLON FUENTE DE SAN LUIS,6722,80,17,18,1,4,30,53,70,98,15,36,52,74,,,,,,,,
U2024_188,HTA-TTK,2025-03-12,18:00:00,20,QUARTERFINALS,U2024,67,61,HAPOEL SHLOMO TEL AVIV,TURK TELEKOM ANKARA,HTA,TTK,"ITOUDIS, DIMITRIS","CAN, ERDEM",40:00,00:00,"PEREZ, MIGUEL ANGEL","PETEK, SASO","KONSTANTINOVS, KRISTAPS",SAMOKOV ARENA,930,80,21,21,5,4,20,28,52,67,15,26,45,61,,,,,,,,
U2024_189,BAH-CAN,2025-03-25,18:00:00,21,SEMIFINALS,U2024,74,66,BAHCESEHIR COLLEGE ISTANBUL,DREAMLAND GRAN CANARIA,BAH,CAN,"RADONJIC, DEJAN","LAKOVIC, JAKA",40:00,00:00,"PUKL,SASA","ZAMOJSKI, JAKUB","RADOJKOVIC, JOSIP",SINAN ERDEM SPORTS HALL,7028,80,20,17,3,5,27,49,62,74,21,37,52,66,,,,,,,,
U2024_190,PAM-HTA,2025-03-25,20:30:00,21,SEMIFINALS,U2024,91,82,VALENCIA BASKET,HAPOEL SHLOMO TEL AVIV,PAM,HTA,"MARTINEZ, PEDRO","ITOUDIS, DIMITRIS",40:00,00:00,"JAVOR, DAMIR","KARDUM, LUKA","THEPENIER, HUGUES",PABELLON FUENTE DE SAN LUIS,6969,80,26,27,2,5,20,42,65,91,24,48,59,82,,,,,,,,
U2024_191,CAN-BAH,2025-03-28,21:00:00,22,SEMIFINALS,U2024,69,68,DREAMLAND GRAN CANARIA,BAHCESEHIR COLLEGE ISTANBUL,CAN,BAH,"LAKOVIC, JAKA","RADONJIC, DEJAN",40:00,00:00,"PATERNICO, CARMELO","RACYS, SAULIUS","ROSSI, MICHELE",GRAN CANARIA ARENA,5182,80,22,22,3,5,24,41,52,69,21,36,50,68,,,,,,,,
U2024_192,HTA-PAM,2025-03-28,18:30:00,22,SEMIFINALS,U2024,96,91,HAPOEL SHLOMO TEL AVIV,VALENCIA BASKET,HTA,PAM,"ITOUDIS, DIMITRIS","MARTINEZ, PEDRO",40:00,00:00,"JOVCIC, MILIVOJE","SUKYS, ARTURAS","BOUBERT, MAXIME",SAMOKOV ARENA,1950,80,21,24,4,2,23,54,76,96,21,49,71,91,,,,,,,,
U2024_193,BAH-CAN,2025-04-02,19:00:00,23,SEMIFINALS,U2024,72,76,BAHCESEHIR COLLEGE ISTANBUL,DREAMLAND GRAN CANARIA,BAH,CAN,"RADONJIC, DEJAN","LAKOVIC, JAKA",40:00,00:00,"HORDOV, TOMISLAV","PETEK, SASO","GIOVANNETTI, GUIDO",SINAN ERDEM SPORTS HALL,3511,80,20,23,5,4,18,42,57,72,19,41,60,76,,,,,,,,
U2024_194,PAM-HTA,2025-04-02,20:30:00,23,SEMIFINALS,U2024,92,94,VALENCIA BASKET,HAPOEL SHLOMO TEL AVIV,PAM,HTA,"MARTINEZ, PEDRO","ITOUDIS, DIMITRIS",40:00,00:00,"LOTTERMOSER, ROBERT","PEERANDI, RAIN","DRAGOJEVIC, IGOR",PABELLON FUENTE DE SAN LUIS,7072,80,21,21,4,5,22,45,67,92,15,44,63,94,,,,,,,,
U2024_195,HTA-CAN,2025-04-08,19:00:00,24,FINALS,U2024,74,65,HAPOEL SHLOMO TEL AVIV,DREAMLAND GRAN CANARIA,HTA,CAN,"ITOUDIS, DIMITRIS","LAKOVIC, JAKA",40:00,00:00,"JAVOR, DAMIR","VILIUS, GYTIS","BISSUEL, THOMAS",SAMOKOV ARENA,2000,80,22,19,3,4,22,39,60,74,20,36,50,65,,,,,,,,
U2024_196,CAN-HTA,2025-04-11,21:00:00,25,FINALS,U2024,94,103,DREAMLAND GRAN CANARIA,HAPOEL SHLOMO TEL AVIV,CAN,HTA,"LAKOVIC, JAKA","ITOUDIS, DIMITRIS",40:00,00:00,"BELOSEVIC, ILIJA","FOUFIS, IOANNIS","BITTNER, STEVE",GRAN CANARIA ARENA,7941,80,26,20,4,3,21,44,74,94,29,53,86,103,,,,,,,,
U2025_001,WRO-KLA,2025-09-30,19:00:00,1,REGULAR SEASON,U2025,95,85,SLASK WROCLAW,NEPTUNAS KLAIPEDA,WRO,KLA,"BAGATSKIS, AINARS","PETRAUSKAS, GEDIMINAS",40:00,00:00,"BALAK, AMIT","POROBIC, DRAGAN","GORDON, NOAM",CENTENNIAL HALL,3307,80,23,23,2,5,28,47,70,95,21,45,69,85,,,,,,,,
U2025_002,CLU-BAH,2025-10-01,18:00:00,1,REGULAR SEASON,U2025,90,98,U-BT CLUJ-NAPOCA,BAHCESEHIR COLLEGE ISTANBUL,CLU,BAH,"SILVASAN, MIHAI","BARAC, MARKO",40:00,00:00,"KARDUM, LUKA","JURAS, MARKO","PITSILKAS, VASSILIS",BT ARENA,6881,80,27,25,4,3,22,45,71,90,25,45,70,98,,,,,,,,
U2025_003,VNC-ARI,2025-09-30,20:00:00,1,REGULAR SEASON,U2025,81,85,UMANA REYER VENICE,ARIS THESSALONIKI BETSSON,VNC,ARI,"SPAHIJA, NEVEN","KARAICIC, BOGDAN",40:00,00:00,"CORTES, CARLOS","PEER, ADAR","PADROS, ARNAU",PALASPORT TALIERCIO,2558,80,20,21,5,5,27,49,65,81,20,49,70,85,,,,,,,,
U2025_004,HAM-JER,2025-09-30,19:30:00,1,REGULAR SEASON,U2025,85,100,VEOLIA TOWERS HAMBURG,HAPOEL BANK YAHAV JERUSALEM,HAM,JER,"BARLOSCHKY, BENKA","ALON, YONATAN",40:00,00:00,"FOUFIS, IOANNIS","HADZIC, DENIS","GRACIN, FRANKO",INSELPARK ARENA,822,80,26,21,4,3,26,50,68,85,32,53,74,100,,,,,,,,
U2025_005,LJU-MAN,2025-10-01,18:30:00,1,REGULAR SEASON,U2025,76,69,CEDEVITA OLIMPIJA LJUBLJANA,BAXI MANRESA,LJU,MAN,"MITROVIC, ZVEZDAN","OCAMPO, DIEGO",40:00,00:00,"BISSANG, JOSEPH","LEZCANO, LEANDRO","TIGANIS, IOANNIS",ARENA STOZICE,1763,80,21,29,3,5,29,42,61,76,18,27,49,69,,,,,,,,
U2025_006,LLI-BUD,2025-10-02,20:30:00,1,REGULAR SEASON,U2025,59,86,LONDON LIONS,BUDUCNOST VOLI PODGORICA,LLI,BUD,"SABONIS, TAUTVYDAS","ZAKELJ, ANDREJ",40:00,00:00,"THEPENIER, HUGUES","MAJKIC, MARIO","MANUEL, SERGIO",COPPER BOX ARENA,1390,80,24,18,4,3,12,25,41,59,20,46,66,86,,,,,,,,
U2025_007,TRN-BOU,2025-10-01,20:00:00,1,REGULAR SEASON,U2025,48,79,DOLOMITI ENERGIA TRENTO,COSEA JL BOURG-EN-BRESSE,TRN,BOU,"CANCELLIERI, MASSIMO","FAUTHOUX, FREDERIC",40:00,00:00,"OBRKNEZEVIC, UROS","CICI, GENTIAN","MAVISU, CAN",BTS ARENA,2368,80,22,19,5,3,10,30,40,48,23,40,57,79,,,,,,,,
U2025_008,TTK-ULM,2025-09-30,18:00:00,1,REGULAR SEASON,U2025,93,96,TURK TELEKOM ANKARA,RATIOPHARM ULM,TTK,ULM,"CAN, ERDEM","HARRELSON, TY",40:00,00:00,"ROSSI, MICHELE","VAN DEN BROECK, NICK","CALIC, STEFAN",ANKARA SPOR SALONU,4732,80,21,32,5,4,23,39,65,93,20,48,70,96,,,,,,,,
U2025_009,NIO-NIN,2025-10-01,18:30:00,1,REGULAR SEASON,U2025,89,86,PANIONIOS ATHENS,NINERS CHEMNITZ,NIO,NIN,"PAVICEVIC, LUKA","PASTORE, RODRIGO",45:00,00:00,"PETEK, SASO","BAKI, KEREM","CELIK, HUSEYIN",NATIONAL ATHLETIC CENTER  MAKIS  LIOUGAS,1583,90,23,21,6,6,30,49,57,77,13,45,66,77,89,,,,86,,,
U2025_010,LKB-BES,2025-10-01,18:00:00,1,REGULAR SEASON,U2025,85,79,LIETKABELIS PANEVEZYS,BESIKTAS GAIN ISTANBUL,LKB,BES,"CANAK, NENAD","ALIMPIJEVIC, DUSAN",40:00,00:00,"ZAMOJSKI, JAKUB","PANTHER, ANNE","THEIS, CHRISTIAN",KALNAPILIO ARENA,1533,80,20,23,2,3,22,35,55,85,19,43,57,79,,,,,,,,
U2025_011,MAN-WRO,2025-10-08,20:45:00,2,REGULAR SEASON,U2025,74,62,BAXI MANRESA,SLASK WROCLAW,MAN,WRO,"OCAMPO, DIEGO","BAGATSKIS, AINARS",40:00,00:00,"GIOVANNETTI, GUIDO","OBRKNEZEVIC, UROS","PETEK, SASO",PAVELLO NOU CONGOST,3260,80,18,15,4,5,14,36,53,74,15,28,44,62,,,,,,,,
U2025_012,JER-LJU,2025-10-08,20:00:00,2,REGULAR SEASON,U2025,84,99,HAPOEL BANK YAHAV JERUSALEM,CEDEVITA OLIMPIJA LJUBLJANA,JER,LJU,"ALON, YONATAN","MITROVIC, ZVEZDAN",40:00,00:00,"ZAMOJSKI, JAKUB","PASTUSIAK, PIOTR","SILVA, SERGIO",RANKO ZERAVICA SPORTS HALL,60,80,22,22,3,3,29,53,66,84,29,42,72,99,,,,,,,,
