,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,dist,fk,g-xg,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,np:g-xg,npxg,npxg/sh,year,team
0,2023-08-13,15:00,Ligue 1,Matchweek 1,Sun,Away,W,4.0,2.0,Clermont Foot,2.5,1.8,45.0,,Wissam Ben Yedder,3-4-3,François Letexier,Match Report,,14.7,0.0,1.5,0.29,0.5,4.0,0.0,0.0,14.0,8.0,57.1,1.5,2.5,0.18,2023,Monaco
1,2023-08-20,19:00,Ligue 1,Matchweek 2,Sun,Home,W,3.0,0.0,Strasbourg,0.9,0.5,56.0,,Wissam Ben Yedder,3-4-3,Ruddy Buquet,Match Report,,18.1,0.0,2.1,0.33,0.75,3.0,0.0,0.0,9.0,4.0,44.4,2.1,0.9,0.1,2023,Monaco
2,2023-08-25,21:00,Ligue 1,Matchweek 3,Fri,Away,D,3.0,3.0,Nantes,3.3,1.0,65.0,,Wissam Ben Yedder,3-4-3,Jérémie Pignard,Match Report,,17.4,1.0,-0.3,0.11,0.33,3.0,0.0,0.0,27.0,9.0,33.3,-0.3,3.3,0.14,2023,Monaco
3,2023-09-02,21:00,Ligue 1,Matchweek 4,Sat,Home,W,3.0,0.0,Lens,0.9,0.6,52.0,,Wissam Ben Yedder,3-4-3,Willy Delajod,Match Report,,19.0,0.0,2.1,0.25,0.5,3.0,0.0,0.0,12.0,6.0,50.0,2.1,0.9,0.08,2023,Monaco
4,2023-09-17,13:00,Ligue 1,Matchweek 5,Sun,Away,,,,Lorient,,,,,,,,Head-to-Head,,17.2,1.0,5.5,0.21,0.48,13.0,0.0,0.0,62.0,27.0,43.5,5.5,7.5,0.13,2023,Monaco
5,2023-09-22,21:00,Ligue 1,Matchweek 6,Fri,Home,,,,Nice,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
6,2023-09-30,21:00,Ligue 1,Matchweek 7,Sat,Home,,,,Marseille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
7,2023-10-08,,Ligue 1,Matchweek 8,Sun,Away,,,,Reims,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
8,2023-10-22,,Ligue 1,Matchweek 9,Sun,Home,,,,Metz,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
9,2023-10-29,,Ligue 1,Matchweek 10,Sun,Away,,,,Lille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
10,2023-11-05,,Ligue 1,Matchweek 11,Sun,Home,,,,Brest,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
11,2023-11-12,,Ligue 1,Matchweek 12,Sun,Away,,,,Le Havre,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
12,2023-11-26,,Ligue 1,Matchweek 13,Sun,Away,,,,Paris S-G,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
13,2023-12-03,,Ligue 1,Matchweek 14,Sun,Home,,,,Montpellier,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
14,2023-12-10,,Ligue 1,Matchweek 15,Sun,Away,,,,Rennes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
15,2023-12-17,,Ligue 1,Matchweek 16,Sun,Home,,,,Lyon,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
16,2023-12-20,,Ligue 1,Matchweek 17,Wed,Away,,,,Toulouse,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
17,2024-01-13,,Ligue 1,Matchweek 18,Sat,Home,,,,Reims,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
18,2024-01-28,,Ligue 1,Matchweek 19,Sun,Away,,,,Marseille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
19,2024-02-04,,Ligue 1,Matchweek 20,Sun,Home,,,,Le Havre,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
20,2024-02-11,,Ligue 1,Matchweek 21,Sun,Away,,,,Nice,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
21,2024-02-18,,Ligue 1,Matchweek 22,Sun,Home,,,,Toulouse,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
22,2024-02-25,,Ligue 1,Matchweek 23,Sun,Away,,,,Lens,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
23,2024-03-03,,Ligue 1,Matchweek 24,Sun,Home,,,,Paris S-G,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
24,2024-03-10,,Ligue 1,Matchweek 25,Sun,Away,,,,Strasbourg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
25,2024-03-17,,Ligue 1,Matchweek 26,Sun,Home,,,,Lorient,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
26,2024-03-31,,Ligue 1,Matchweek 27,Sun,Away,,,,Metz,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
27,2024-04-07,,Ligue 1,Matchweek 28,Sun,Home,,,,Rennes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
28,2024-04-14,,Ligue 1,Matchweek 29,Sun,Home,,,,Lille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
29,2024-04-21,,Ligue 1,Matchweek 30,Sun,Away,,,,Brest,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
30,2024-04-28,,Ligue 1,Matchweek 31,Sun,Away,,,,Lyon,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
31,2024-05-03,,Ligue 1,Matchweek 32,Fri,Home,,,,Clermont Foot,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
32,2024-05-11,21:00,Ligue 1,Matchweek 33,Sat,Away,,,,Montpellier,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
33,2024-05-18,21:00,Ligue 1,Matchweek 34,Sat,Home,,,,Nantes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Monaco
0,2023-08-12,21:00,Ligue 1,Matchweek 1,Sat,Home,D,0.0,0.0,Lorient,1.2,0.1,78.0,47000.0,Danilo Pereira,4-3-3,Bastien Dechepy,Match Report,,18.9,1.0,-1.2,0.0,0.0,0.0,0.0,0.0,20.0,4.0,20.0,-1.2,1.2,0.06,2023,Paris Saint Germain
1,2023-08-19,21:00,Ligue 1,Matchweek 2,Sat,Away,D,1.0,1.0,Toulouse,2.1,1.2,76.0,27332.0,Marquinhos,4-3-3,Thomas Léonard,Match Report,,15.9,0.0,-1.1,0.0,0.0,1.0,1.0,1.0,15.0,2.0,13.3,-1.3,1.3,0.09,2023,Paris Saint Germain
2,2023-08-26,21:00,Ligue 1,Matchweek 3,Sat,Home,W,3.0,1.0,Lens,1.5,0.5,66.0,47864.0,Marquinhos,4-3-3,François Letexier,Match Report,,19.9,1.0,1.5,0.18,0.5,3.0,0.0,0.0,17.0,6.0,35.3,1.5,1.5,0.09,2023,Paris Saint Germain
3,2023-09-03,20:45,Ligue 1,Matchweek 4,Sun,Away,W,4.0,1.0,Lyon,4.5,2.1,69.0,51657.0,Marquinhos,4-3-3,Eric Wattellier,Match Report,,16.0,0.0,-0.5,0.14,0.43,4.0,1.0,1.0,21.0,7.0,33.3,-0.7,3.7,0.18,2023,Paris Saint Germain
4,2023-09-15,21:00,Ligue 1,Matchweek 5,Fri,Home,,,,Nice,,,,,,,,Head-to-Head,,17.7,2.0,-1.4,0.08,0.32,8.0,2.0,2.0,73.0,19.0,26.0,-1.8,7.8,0.11,2023,Paris Saint Germain
5,2023-09-19,21:00,Champions Lg,Group stage,Tue,Home,,,,de Dortmund,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
6,2023-09-24,20:45,Ligue 1,Matchweek 6,Sun,Home,,,,Marseille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
7,2023-09-30,17:00,Ligue 1,Matchweek 7,Sat,Away,,,,Clermont Foot,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
8,2023-10-04,20:00,Champions Lg,Group stage,Wed,Away,,,,eng Newcastle Utd,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
9,2023-10-08,20:45,Ligue 1,Matchweek 8,Sun,Away,,,,Rennes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
10,2023-10-22,,Ligue 1,Matchweek 9,Sun,Home,,,,Strasbourg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
11,2023-10-25,21:00,Champions Lg,Group stage,Wed,Home,,,,it Milan,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
12,2023-10-29,,Ligue 1,Matchweek 10,Sun,Away,,,,Brest,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
13,2023-11-05,,Ligue 1,Matchweek 11,Sun,Home,,,,Montpellier,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
14,2023-11-07,21:00,Champions Lg,Group stage,Tue,Away,,,,it Milan,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
15,2023-11-12,,Ligue 1,Matchweek 12,Sun,Away,,,,Reims,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
16,2023-11-26,,Ligue 1,Matchweek 13,Sun,Home,,,,Monaco,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
17,2023-11-28,21:00,Champions Lg,Group stage,Tue,Home,,,,eng Newcastle Utd,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
18,2023-12-03,,Ligue 1,Matchweek 14,Sun,Away,,,,Le Havre,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
19,2023-12-10,,Ligue 1,Matchweek 15,Sun,Home,,,,Nantes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
20,2023-12-13,21:00,Champions Lg,Group stage,Wed,Away,,,,de Dortmund,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
21,2023-12-17,,Ligue 1,Matchweek 16,Sun,Away,,,,Lille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
22,2023-12-20,,Ligue 1,Matchweek 17,Wed,Home,,,,Metz,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
23,2024-01-14,,Ligue 1,Matchweek 18,Sun,Away,,,,Lens,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
24,2024-01-28,,Ligue 1,Matchweek 19,Sun,Home,,,,Brest,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
25,2024-02-04,,Ligue 1,Matchweek 20,Sun,Away,,,,Strasbourg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
26,2024-02-11,,Ligue 1,Matchweek 21,Sun,Home,,,,Lille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
27,2024-02-18,,Ligue 1,Matchweek 22,Sun,Away,,,,Nantes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
28,2024-02-25,,Ligue 1,Matchweek 23,Sun,Home,,,,Rennes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
29,2024-03-03,,Ligue 1,Matchweek 24,Sun,Away,,,,Monaco,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
30,2024-03-10,,Ligue 1,Matchweek 25,Sun,Home,,,,Reims,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
31,2024-03-17,,Ligue 1,Matchweek 26,Sun,Away,,,,Montpellier,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
32,2024-03-31,,Ligue 1,Matchweek 27,Sun,Away,,,,Marseille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
33,2024-04-07,,Ligue 1,Matchweek 28,Sun,Home,,,,Clermont Foot,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
34,2024-04-14,,Ligue 1,Matchweek 29,Sun,Away,,,,Lorient,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
35,2024-04-21,,Ligue 1,Matchweek 30,Sun,Home,,,,Lyon,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
36,2024-04-28,,Ligue 1,Matchweek 31,Sun,Home,,,,Le Havre,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
37,2024-05-03,,Ligue 1,Matchweek 32,Fri,Away,,,,Nice,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
38,2024-05-11,21:00,Ligue 1,Matchweek 33,Sat,Home,,,,Toulouse,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
39,2024-05-18,21:00,Ligue 1,Matchweek 34,Sat,Away,,,,Metz,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Paris Saint Germain
0,2023-08-09,21:00,Champions Lg,Third qualifying round,Wed,Away,L,0,1,gr Panathinaikos,,,,11270.0,Samuel Gigot,4-2-3-1,István Kovács,Match Report,Leg 1 of 2,,,,,,0.0,0.0,0.0,,,,,,,2023,Marseille
1,2023-08-12,17:00,Ligue 1,Matchweek 1,Sat,Home,W,2,1,Reims,1.0,0.8,42.0,,Valentin Rongier,4-4-2,Eric Wattellier,Match Report,,15.8,1.0,1.0,0.14,0.5,2.0,0.0,0.0,14.0,4.0,28.6,1.0,1.0,0.07,2023,Marseille
2,2023-08-15,21:00,Champions Lg,Third qualifying round,Tue,Home,W,2 (3),1 (5),gr Panathinaikos,,,,63050.0,Valentin Rongier,4-4-2,Michael Oliver,Match Report,Leg 2 of 2; Panathinaikos won; Panathinaikos won on penalty kicks following extra time,,,,,,2.0,0.0,0.0,,,,,,,2023,Marseille
3,2023-08-18,21:00,Ligue 1,Matchweek 2,Fri,Away,D,2,2,Metz,1.9,0.5,57.0,,Valentin Rongier,4-4-2,Jérôme Brisard,Match Report,,16.0,1.0,0.1,0.09,0.4,2.0,0.0,0.0,22.0,5.0,22.7,0.1,1.9,0.09,2023,Marseille
4,2023-08-26,19:00,Ligue 1,Matchweek 3,Sat,Home,W,2,0,Brest,2.9,1.5,44.0,,Valentin Rongier,4-4-2,Jeremy Stinat,Match Report,,12.9,0.0,-0.9,0.13,0.33,2.0,0.0,0.0,15.0,6.0,40.0,-0.9,2.9,0.21,2023,Marseille
5,2023-09-01,21:00,Ligue 1,Matchweek 4,Fri,Away,D,1,1,Nantes,2.6,0.9,63.0,,Valentin Rongier,4-4-2,Ruddy Buquet,Match Report,,17.7,1.0,-1.6,0.04,0.11,1.0,0.0,0.0,26.0,9.0,34.6,-1.6,2.6,0.1,2023,Marseille
6,2023-09-17,17:05,Ligue 1,Matchweek 5,Sun,Home,,,,Toulouse,,,,,,,,Head-to-Head,,16.0,3.0,0.6,0.09,0.29,9.0,0.0,0.0,77.0,24.0,31.2,0.6,8.4,0.11,2023,Marseille
7,2023-09-21,21:00,Europa Lg,Group stage,Thu,Away,,,,nl Ajax,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
8,2023-09-24,20:45,Ligue 1,Matchweek 6,Sun,Away,,,,Paris S-G,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
9,2023-09-30,21:00,Ligue 1,Matchweek 7,Sat,Away,,,,Monaco,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
10,2023-10-05,18:45,Europa Lg,Group stage,Thu,Home,,,,eng Brighton,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
11,2023-10-08,,Ligue 1,Matchweek 8,Sun,Home,,,,Le Havre,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
12,2023-10-22,,Ligue 1,Matchweek 9,Sun,Away,,,,Nice,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
13,2023-10-26,18:45,Europa Lg,Group stage,Thu,Home,,,,gr AEK Athens,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
14,2023-10-29,,Ligue 1,Matchweek 10,Sun,Home,,,,Lyon,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
15,2023-11-05,,Ligue 1,Matchweek 11,Sun,Home,,,,Lille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
16,2023-11-09,22:00,Europa Lg,Group stage,Thu,Away,,,,gr AEK Athens,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
17,2023-11-12,,Ligue 1,Matchweek 12,Sun,Away,,,,Lens,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
18,2023-11-26,,Ligue 1,Matchweek 13,Sun,Away,,,,Strasbourg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
19,2023-11-30,21:00,Europa Lg,Group stage,Thu,Home,,,,nl Ajax,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
20,2023-12-03,,Ligue 1,Matchweek 14,Sun,Home,,,,Rennes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
21,2023-12-10,,Ligue 1,Matchweek 15,Sun,Away,,,,Lorient,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
22,2023-12-14,20:00,Europa Lg,Group stage,Thu,Away,,,,eng Brighton,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
23,2023-12-17,,Ligue 1,Matchweek 16,Sun,Home,,,,Clermont Foot,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
24,2023-12-20,,Ligue 1,Matchweek 17,Wed,Away,,,,Montpellier,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
25,2024-01-13,,Ligue 1,Matchweek 18,Sat,Home,,,,Strasbourg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
26,2024-01-28,,Ligue 1,Matchweek 19,Sun,Home,,,,Monaco,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
27,2024-02-04,,Ligue 1,Matchweek 20,Sun,Away,,,,Lyon,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
28,2024-02-11,,Ligue 1,Matchweek 21,Sun,Home,,,,Metz,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
29,2024-02-18,,Ligue 1,Matchweek 22,Sun,Away,,,,Brest,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
30,2024-02-25,,Ligue 1,Matchweek 23,Sun,Home,,,,Montpellier,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
31,2024-03-03,,Ligue 1,Matchweek 24,Sun,Away,,,,Clermont Foot,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
32,2024-03-10,,Ligue 1,Matchweek 25,Sun,Home,,,,Nantes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
33,2024-03-17,,Ligue 1,Matchweek 26,Sun,Away,,,,Rennes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
34,2024-03-31,,Ligue 1,Matchweek 27,Sun,Home,,,,Paris S-G,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
35,2024-04-07,,Ligue 1,Matchweek 28,Sun,Away,,,,Lille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
36,2024-04-14,,Ligue 1,Matchweek 29,Sun,Home,,,,Nice,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
37,2024-04-21,,Ligue 1,Matchweek 30,Sun,Away,,,,Toulouse,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
38,2024-04-28,,Ligue 1,Matchweek 31,Sun,Home,,,,Lens,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
39,2024-05-03,,Ligue 1,Matchweek 32,Fri,Away,,,,Reims,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
40,2024-05-11,21:00,Ligue 1,Matchweek 33,Sat,Home,,,,Lorient,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
41,2024-05-18,21:00,Ligue 1,Matchweek 34,Sat,Away,,,,Le Havre,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Marseille
0,2023-08-12,17:00,Ligue 1,Matchweek 1,Sat,Away,L,1.0,2.0,Marseille,0.8,1.0,58.0,,Yunis Abdelhamid,4-2-3-1,Eric Wattellier,Match Report,,18.4,0.0,0.2,0.09,0.25,1.0,0.0,0.0,11.0,4.0,36.4,0.2,0.8,0.07,2023,Reims
1,2023-08-20,15:00,Ligue 1,Matchweek 2,Sun,Home,W,2.0,0.0,Clermont Foot,2.4,0.4,46.0,,Yunis Abdelhamid,4-2-3-1,Romain Lissorgue,Match Report,,12.6,0.0,-0.4,0.25,0.5,2.0,0.0,0.0,8.0,4.0,50.0,-0.4,2.4,0.34,2023,Reims
2,2023-08-27,15:00,Ligue 1,Matchweek 3,Sun,Away,W,3.0,1.0,Montpellier,1.4,0.9,48.0,,Yunis Abdelhamid,4-3-3,Marc Bollengier,Match Report,,22.3,1.0,1.6,0.27,0.6,3.0,0.0,1.0,11.0,5.0,45.5,2.4,0.6,0.05,2023,Reims
3,2023-09-03,15:00,Ligue 1,Matchweek 4,Sun,Away,D,2.0,2.0,Metz,0.7,1.1,64.0,24272.0,Yunis Abdelhamid,4-3-3,Mathieu Vernice,Match Report,,23.2,0.0,1.3,0.17,1.0,2.0,0.0,0.0,12.0,2.0,16.7,1.3,0.7,0.06,2023,Reims
4,2023-09-17,15:00,Ligue 1,Matchweek 5,Sun,Home,,,,Brest,,,,,,,,Head-to-Head,,19.7,1.0,2.8,0.19,0.53,8.0,0.0,1.0,42.0,15.0,35.7,3.6,4.4,0.11,2023,Reims
5,2023-09-26,21:00,Ligue 1,Matchweek 6,Tue,Away,,,,Lille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
6,2023-10-01,13:00,Ligue 1,Matchweek 7,Sun,Home,,,,Lyon,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
7,2023-10-08,,Ligue 1,Matchweek 8,Sun,Home,,,,Monaco,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
8,2023-10-22,,Ligue 1,Matchweek 9,Sun,Away,,,,Toulouse,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
9,2023-10-29,,Ligue 1,Matchweek 10,Sun,Home,,,,Lorient,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
10,2023-11-05,,Ligue 1,Matchweek 11,Sun,Away,,,,Nantes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
11,2023-11-12,,Ligue 1,Matchweek 12,Sun,Home,,,,Paris S-G,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
12,2023-11-26,,Ligue 1,Matchweek 13,Sun,Away,,,,Rennes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
13,2023-12-03,,Ligue 1,Matchweek 14,Sun,Home,,,,Strasbourg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
14,2023-12-10,,Ligue 1,Matchweek 15,Sun,Away,,,,Nice,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
15,2023-12-17,,Ligue 1,Matchweek 16,Sun,Away,,,,Lens,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
16,2023-12-20,,Ligue 1,Matchweek 17,Wed,Home,,,,Le Havre,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
17,2024-01-13,,Ligue 1,Matchweek 18,Sat,Away,,,,Monaco,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
18,2024-01-28,,Ligue 1,Matchweek 19,Sun,Home,,,,Nantes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
19,2024-02-04,,Ligue 1,Matchweek 20,Sun,Home,,,,Toulouse,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
20,2024-02-11,,Ligue 1,Matchweek 21,Sun,Away,,,,Lorient,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
21,2024-02-18,,Ligue 1,Matchweek 22,Sun,Home,,,,Lens,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
22,2024-02-25,,Ligue 1,Matchweek 23,Sun,Away,,,,Le Havre,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
23,2024-03-03,,Ligue 1,Matchweek 24,Sun,Home,,,,Lille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
24,2024-03-10,,Ligue 1,Matchweek 25,Sun,Away,,,,Paris S-G,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
25,2024-03-17,,Ligue 1,Matchweek 26,Sun,Home,,,,Metz,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
26,2024-03-31,,Ligue 1,Matchweek 27,Sun,Away,,,,Lyon,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
27,2024-04-07,,Ligue 1,Matchweek 28,Sun,Home,,,,Nice,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
28,2024-04-14,,Ligue 1,Matchweek 29,Sun,Away,,,,Strasbourg,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
29,2024-04-21,,Ligue 1,Matchweek 30,Sun,Home,,,,Montpellier,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
30,2024-04-28,,Ligue 1,Matchweek 31,Sun,Away,,,,Clermont Foot,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
31,2024-05-03,,Ligue 1,Matchweek 32,Fri,Home,,,,Marseille,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
32,2024-05-11,21:00,Ligue 1,Matchweek 33,Sat,Away,,,,Brest,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
33,2024-05-18,21:00,Ligue 1,Matchweek 34,Sat,Home,,,,Rennes,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,2023,Reims
0,2023-08-11,21:00,Ligue 1,Matchweek 1,Fri,Away,D,1.0,1.0,Nice,1.3,1.2,60.0,,Benjamin André,4-2-3-1,Benoît Bastien,Match Report,,16.9,0.0,-0.3,0.08,0.2,1.0,0.0,0.0,12.0,5.0,41.7,-0.3,1.3,0.11,2023,Lille
