,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,dist,g/sh,g/sot,gls,pk,pkatt,sh,sot,sot%,year,team
18,2023-07-23,15:30,Série B,Matchweek 19,Sun,Home,W,1.0,0.0,Ceará,55.0,,Nenê,4-2-3-1,Denis da Silva Ribeiro Serafim,Match Report,,,0.0,0.0,1.0,1.0,1.0,10.0,4.0,40.0,2023,Juventude
19,2023-07-29,15:30,Série B,Matchweek 20,Sat,Away,W,2.0,0.0,Botafogo (SP),45.0,,Alan Ruschel,4-2-3-1,Davi de Oliveira Lacerda,Match Report,,,0.25,0.67,2.0,0.0,0.0,8.0,3.0,37.5,2023,Juventude
20,2023-08-02,21:30,Série B,Matchweek 21,Wed,Home,W,1.0,0.0,Grêmio Novorizontino,55.0,,Nenê,4-4-2,Luiz Augusto Silveira Tisne,Match Report,,,0.0,0.0,0.0,0.0,0.0,16.0,5.0,31.3,2023,Juventude
21,2023-08-07,18:00,Série B,Matchweek 22,Mon,Home,L,0.0,2.0,Vila Nova,64.0,,Nenê,4-4-2,Leo Simão Holanda,Match Report,,,0.0,0.0,0.0,0.0,0.0,11.0,3.0,27.3,2023,Juventude
22,2023-08-13,15:45,Série B,Matchweek 23,Sun,Away,W,1.0,0.0,Guarani,34.0,,Nenê,4-4-2,Marielson Alves Silva,Match Report,,,0.13,1.0,1.0,0.0,0.0,8.0,1.0,12.5,2023,Juventude
23,2023-08-19,18:00,Série B,Matchweek 24,Sat,Home,D,0.0,0.0,Sampaio Corrêa,72.0,,Nenê,4-3-3,Jefferson Ferreira de Moraes,Match Report,,,0.0,0.0,0.0,0.0,0.0,17.0,1.0,5.9,2023,Juventude
24,2023-08-22,19:00,Série B,Matchweek 25,Tue,Away,W,1.0,0.0,Mirassol Futebol Clube,37.0,,Nenê,3-4-3,Denis da Silva Ribeiro Serafim,Match Report,,,0.2,1.0,1.0,0.0,0.0,5.0,1.0,20.0,2023,Juventude
25,2023-08-31,21:30,Série B,Matchweek 26,Thu,Home,D,0.0,0.0,Chapecoense,60.0,,Alan Ruschel,4-3-3,Maguielson Lima Barbosa,Match Report,,,0.0,0.0,0.0,0.0,0.0,18.0,3.0,16.7,2023,Juventude
26,2023-09-10,15:45,Série B,Matchweek 27,Sun,Away,,,,Atl Goianiense,,,,,,Head-to-Head,,,0.06,0.23,25.0,3.0,3.0,340.0,96.0,28.2,2023,Juventude
27,2023-09-16,18:00,Série B,Matchweek 28,Sat,Home,,,,CRB,,,,,,Head-to-Head,,,,,,,,,,,2023,Juventude
28,2023-09-25,18:00,Série B,Matchweek 29,Mon,Away,,,,Avaí,,,,,,Head-to-Head,,,,,,,,,,,2023,Juventude
29,2023-10-03,,Série B,Matchweek 30,Tue,Home,,,,Criciúma,,,,,,Head-to-Head,,,,,,,,,,,2023,Juventude
30,2023-10-06,,Série B,Matchweek 31,Fri,Away,,,,Tombense Futebol Clube,,,,,,Head-to-Head,,,,,,,,,,,2023,Juventude
31,2023-10-17,,Série B,Matchweek 32,Tue,Home,,,,Sport Recife,,,,,,Head-to-Head,,,,,,,,,,,2023,Juventude
32,2023-10-24,,Série B,Matchweek 33,Tue,Home,,,,Londrina,,,,,,Head-to-Head,,,,,,,,,,,2023,Juventude
33,2023-10-27,,Série B,Matchweek 34,Fri,Away,,,,Vitória,,,,,,Head-to-Head,,,,,,,,,,,2023,Juventude
34,2023-10-31,,Série B,Matchweek 35,Tue,Home,,,,Ituano,,,,,,Head-to-Head,,,,,,,,,,,2023,Juventude
35,2023-11-07,,Série B,Matchweek 36,Tue,Away,,,,ABC,,,,,,Head-to-Head,,,,,,,,,,,2023,Juventude
36,2023-11-10,,Série B,Matchweek 37,Fri,Home,,,,Ponte Preta,,,,,,Head-to-Head,,,,,,,,,,,2023,Juventude
37,2023-11-25,,Série B,Matchweek 38,Sat,Away,,,,Ceará,,,,,,Head-to-Head,,,,,,,,,,,2023,Juventude
0,2023-04-14,19:00,Série B,Matchweek 1,Fri,Home,W,4.0,1.0,Avaí,42.0,3569.0,Alan Santos,4-2-3-1,Emerson Ricardo de Almeida Andrade,Match Report,,,0.3,0.5,4.0,1.0,1.0,10.0,6.0,60.0,2023,Guarani
1,2023-04-22,18:15,Série B,Matchweek 2,Sat,Away,W,3.0,0.0,Ceará,42.0,,Alan Santos,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,,,0.21,0.5,3.0,0.0,0.0,14.0,6.0,42.9,2023,Guarani
2,2023-04-28,21:30,Série B,Matchweek 3,Fri,Home,W,1.0,0.0,Ituano,45.0,4657.0,Alan Santos,4-2-3-1,Bruno Mota Correia,Match Report,,,0.0,0.0,1.0,1.0,1.0,10.0,4.0,40.0,2023,Guarani
3,2023-05-03,19:00,Série B,Matchweek 4,Wed,Away,L,0.0,1.0,Juventude,62.0,1460.0,Alan Santos,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,,0.0,0.0,0.0,0.0,0.0,11.0,2.0,18.2,2023,Guarani
4,2023-05-07,19:00,Série B,Matchweek 5,Sun,Away,L,0.0,2.0,Sport Recife,53.0,99.0,Diogo Mateus,4-2-3-1,Anderson Daronco,Match Report,,,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.3,2023,Guarani
5,2023-05-13,17:00,Série B,Matchweek 6,Sat,Home,W,2.0,0.0,Sampaio Corrêa,45.0,5430.0,Diogo Mateus,4-2-3-1,Leandro Pedro Vuaden,Match Report,,,0.25,1.0,2.0,0.0,0.0,8.0,2.0,25.0,2023,Guarani
6,2023-05-21,18:00,Série B,Matchweek 7,Sun,Away,D,1.0,1.0,Ponte Preta,57.0,11726.0,Alan Santos,4-3-3,Wagner do Nascimento Magalhães,Match Report,,,0.08,0.2,1.0,0.0,0.0,12.0,5.0,41.7,2023,Guarani
7,2023-05-24,21:15,Série B,Matchweek 8,Wed,Home,D,3.0,3.0,Chapecoense,58.0,3813.0,Alan Santos,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,,0.19,0.43,3.0,0.0,1.0,16.0,7.0,43.8,2023,Guarani
8,2023-05-28,18:15,Série B,Matchweek 9,Sun,Away,D,1.0,1.0,Tombense Futebol Clube,50.0,266.0,Alan Santos,4-2-3-1,Leo Simão Holanda,Match Report,,,0.07,0.2,1.0,0.0,0.0,14.0,5.0,35.7,2023,Guarani
9,2023-06-04,15:30,Série B,Matchweek 10,Sun,Home,L,0.0,1.0,CRB,73.0,4846.0,Alan Santos,4-2-3-1,Afro Rocha de Carvalho Filho,Match Report,,,0.0,0.0,0.0,0.0,0.0,25.0,3.0,12.0,2023,Guarani
10,2023-06-07,19:00,Série B,Matchweek 11,Wed,Away,L,0.0,1.0,Grêmio Novorizontino,54.0,2190.0,Alan Santos,4-3-3,Denis da Silva Ribeiro Serafim,Match Report,,,0.0,0.0,0.0,0.0,0.0,10.0,4.0,40.0,2023,Guarani
11,2023-06-10,16:00,Série B,Matchweek 12,Sat,Away,D,0.0,0.0,Vila Nova,56.0,10000.0,Diogo Mateus,4-2-3-1,Caio Max Augusto Vieira,Match Report,,,0.0,0.0,0.0,0.0,0.0,13.0,4.0,30.8,2023,Guarani
12,2023-06-25,18:00,Série B,Matchweek 13,Sun,Home,W,2.0,0.0,Vitória,37.0,4137.0,Diogo Mateus,4-2-3-1,Bruno Arleu de Araujo,Match Report,,,0.4,1.0,2.0,0.0,0.0,5.0,2.0,40.0,2023,Guarani
13,2023-06-28,21:30,Série B,Matchweek 14,Wed,Home,W,2.0,1.0,Mirassol Futebol Clube,38.0,3195.0,Diogo Mateus,4-2-3-1,Lucas Paulo Torezin,Match Report,,,0.2,0.5,2.0,0.0,0.0,10.0,4.0,40.0,2023,Guarani
14,2023-07-03,20:15,Série B,Matchweek 15,Mon,Away,L,0.0,1.0,Botafogo (SP),50.0,4585.0,Diogo Mateus,4-3-3,Maguielson Lima Barbosa,Match Report,,,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.9,2023,Guarani
15,2023-07-08,11:00,Série B,Matchweek 16,Sat,Home,W,2.0,1.0,Londrina,56.0,,Pegorari,4-2-3-1,Diego Pombo Lopez,Match Report,,,0.05,0.2,2.0,1.0,1.0,21.0,5.0,23.8,2023,Guarani
16,2023-07-13,20:00,Série B,Matchweek 17,Thu,Away,D,1.0,1.0,Criciúma,37.0,,Diogo Mateus,4-2-3-1,Denis da Silva Ribeiro Serafim,Match Report,,,0.17,0.5,1.0,0.0,0.0,6.0,2.0,33.3,2023,Guarani
17,2023-07-19,21:30,Série B,Matchweek 18,Wed,Away,W,1.0,0.0,ABC,49.0,13950.0,Diogo Mateus,4-2-3-1,Emerson Ricardo de Almeida Andrade,Match Report,,,0.07,0.5,1.0,0.0,0.0,14.0,2.0,14.3,2023,Guarani
18,2023-07-23,11:00,Série B,Matchweek 19,Sun,Home,W,1.0,0.0,Atl Goianiense,45.0,,Diogo Mateus,4-2-3-1,Leandro Pedro Vuaden,Match Report,,,0.07,0.17,1.0,0.0,1.0,14.0,6.0,42.9,2023,Guarani
19,2023-07-29,17:00,Série B,Matchweek 20,Sat,Away,W,2.0,1.0,Avaí,42.0,,Diogo Mateus,4-2-3-1,Paulo Belence Alves dos Prazeres Filho,Match Report,,,0.29,0.4,2.0,0.0,0.0,7.0,5.0,71.4,2023,Guarani
20,2023-08-02,21:30,Série B,Matchweek 21,Wed,Home,D,0.0,0.0,Ceará,46.0,,Diogo Mateus,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,2023,Guarani
21,2023-08-05,17:00,Série B,Matchweek 22,Sat,Away,D,1.0,1.0,Ituano,47.0,,Diogo Mateus,4-4-2,Rafael Rodrigo Klein,Match Report,,,0.2,0.5,1.0,0.0,0.0,5.0,2.0,40.0,2023,Guarani
22,2023-08-13,15:45,Série B,Matchweek 23,Sun,Home,L,0.0,1.0,Juventude,66.0,,Diogo Mateus,4-4-2,Marielson Alves Silva,Match Report,,,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21.4,2023,Guarani
23,2023-08-18,21:30,Série B,Matchweek 24,Fri,Home,W,3.0,1.0,Sport Recife,40.0,,Diogo Mateus,4-4-2,Wilton Sampaio,Match Report,,,0.5,0.6,3.0,0.0,0.0,6.0,5.0,83.3,2023,Guarani
24,2023-08-26,17:00,Série B,Matchweek 25,Sat,Away,D,1.0,1.0,Sampaio Corrêa,36.0,,Pegorari,4-4-2,Arthur Gomes Rabelo,Match Report,,,0.14,0.33,1.0,0.0,0.0,7.0,3.0,42.9,2023,Guarani
25,2023-09-02,18:00,Série B,Matchweek 26,Sat,Home,W,1.0,0.0,Ponte Preta,52.0,,Diogo Mateus,4-4-2,Edina Alves Batista,Match Report,,,0.08,0.25,1.0,0.0,0.0,12.0,4.0,33.3,2023,Guarani
26,2023-09-05,21:30,Série B,Matchweek 27,Tue,Away,,,,Chapecoense,,,,,,Head-to-Head,,,0.1,0.3,32.0,3.0,5.0,288.0,96.0,33.3,2023,Guarani
27,2023-09-17,15:45,Série B,Matchweek 28,Sun,Home,,,,Tombense Futebol Clube,,,,,,Head-to-Head,,,,,,,,,,,2023,Guarani
28,2023-09-23,17:00,Série B,Matchweek 29,Sat,Away,,,,CRB,,,,,,Head-to-Head,,,,,,,,,,,2023,Guarani
29,2023-10-03,,Série B,Matchweek 30,Tue,Home,,,,Grêmio Novorizontino,,,,,,Head-to-Head,,,,,,,,,,,2023,Guarani
30,2023-10-06,,Série B,Matchweek 31,Fri,Home,,,,Vila Nova,,,,,,Head-to-Head,,,,,,,,,,,2023,Guarani
31,2023-10-17,,Série B,Matchweek 32,Tue,Away,,,,Vitória,,,,,,Head-to-Head,,,,,,,,,,,2023,Guarani
32,2023-10-24,,Série B,Matchweek 33,Tue,Away,,,,Mirassol Futebol Clube,,,,,,Head-to-Head,,,,,,,,,,,2023,Guarani
33,2023-10-27,,Série B,Matchweek 34,Fri,Home,,,,Botafogo (SP),,,,,,Head-to-Head,,,,,,,,,,,2023,Guarani
34,2023-10-31,,Série B,Matchweek 35,Tue,Away,,,,Londrina,,,,,,Head-to-Head,,,,,,,,,,,2023,Guarani
35,2023-11-07,,Série B,Matchweek 36,Tue,Home,,,,Criciúma,,,,,,Head-to-Head,,,,,,,,,,,2023,Guarani
36,2023-11-10,,Série B,Matchweek 37,Fri,Home,,,,ABC,,,,,,Head-to-Head,,,,,,,,,,,2023,Guarani
37,2023-11-25,,Série B,Matchweek 38,Sat,Away,,,,Atl Goianiense,,,,,,Head-to-Head,,,,,,,,,,,2023,Guarani
0,2023-04-15,16:00,Série B,Matchweek 1,Sat,Home,W,2.0,1.0,Grêmio Novorizontino,50.0,4571.0,Rafael Donato,4-3-3,Leo Simão Holanda,Match Report,,,0.12,0.4,2.0,0.0,0.0,17.0,5.0,29.4,2023,Vila Nova
1,2023-04-30,18:15,Série B,Matchweek 3,Sun,Home,W,1.0,0.0,Juventude,37.0,8177.0,Rafael Donato,4-3-3,Diego Pombo Lopez,Match Report,,,0.06,0.5,1.0,0.0,0.0,16.0,2.0,12.5,2023,Vila Nova
2,2023-05-03,21:15,Série B,Matchweek 4,Wed,Away,W,3.0,0.0,Avaí,28.0,4436.0,Ralf,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,,,0.2,0.6,3.0,0.0,0.0,15.0,5.0,33.3,2023,Vila Nova
3,2023-05-06,18:15,Série B,Matchweek 5,Sat,Away,D,1.0,1.0,Mirassol Futebol Clube,38.0,1637.0,Ralf,4-3-3,Caio Max Augusto Vieira,Match Report,,,0.06,0.14,1.0,0.0,0.0,18.0,7.0,38.9,2023,Vila Nova
4,2023-05-12,19:00,Série B,Matchweek 6,Fri,Home,D,0.0,0.0,Criciúma,56.0,9081.0,Rafael Donato,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,,,0.0,0.0,0.0,0.0,0.0,25.0,6.0,24.0,2023,Vila Nova
5,2023-05-21,18:15,Série B,Matchweek 7,Sun,Away,W,3.0,0.0,CRB,68.0,1996.0,Ralf,4-3-3,Dyorgines José Padovani Andrade,Match Report,,,0.12,0.3,3.0,0.0,0.0,26.0,10.0,38.5,2023,Vila Nova
6,2023-05-24,19:00,Série B,Matchweek 8,Wed,Home,W,1.0,0.0,Ituano,39.0,10000.0,Rafael Donato,4-4-2,Lucas Paulo Torezin,Match Report,,,0.05,0.17,1.0,0.0,1.0,22.0,6.0,27.3,2023,Vila Nova
7,2023-05-28,11:00,Série B,Matchweek 9,Sun,Away,L,0.0,1.0,Ponte Preta,53.0,4223.0,Ralf,4-4-2,Bruno Mota Correia,Match Report,,,0.0,0.0,0.0,0.0,0.0,12.0,1.0,8.3,2023,Vila Nova
8,2023-06-03,19:00,Série B,Matchweek 10,Sat,Home,W,3.0,0.0,Sampaio Corrêa,38.0,8260.0,Rafael Donato,4-4-2,Leonardo Ferreira Lima,Match Report,,,0.33,1.0,3.0,0.0,0.0,9.0,3.0,33.3,2023,Vila Nova
9,2023-06-06,19:00,Série B,Matchweek 11,Tue,Away,W,1.0,0.0,Chapecoense,49.0,4720.0,Ralf,4-4-2,Douglas Marques das Flores,Match Report,,,0.04,0.1,1.0,0.0,0.0,23.0,10.0,43.5,2023,Vila Nova
10,2023-06-10,16:00,Série B,Matchweek 12,Sat,Home,D,0.0,0.0,Guarani,44.0,10000.0,Rafael Donato,4-4-2,Caio Max Augusto Vieira,Match Report,,,0.0,0.0,0.0,0.0,0.0,26.0,6.0,23.1,2023,Vila Nova
11,2023-06-18,18:00,Série B,Matchweek 2,Sun,Away,L,0.0,1.0,Sport Recife,57.0,15004.0,Ralf,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,,0.0,0.0,0.0,0.0,0.0,15.0,4.0,26.7,2023,Vila Nova
12,2023-06-24,11:00,Série B,Matchweek 13,Sat,Away,W,3.0,0.0,Botafogo (SP),40.0,3446.0,Rafael Donato,4-4-1-1,Felipe Fernandes de Lima,Match Report,,,0.3,0.6,3.0,0.0,0.0,10.0,5.0,50.0,2023,Vila Nova
13,2023-06-27,21:30,Série B,Matchweek 14,Tue,Home,W,1.0,0.0,Tombense Futebol Clube,66.0,8624.0,Rafael Donato,4-4-1-1,Arthur Gomes Rabelo,Match Report,,,0.03,0.17,1.0,0.0,0.0,29.0,6.0,20.7,2023,Vila Nova
14,2023-07-01,16:00,Série B,Matchweek 15,Sat,Away,D,1.0,1.0,Atl Goianiense,38.0,7920.0,Ralf,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,,0.07,0.14,1.0,0.0,0.0,14.0,7.0,50.0,2023,Vila Nova
15,2023-07-10,20:00,Série B,Matchweek 16,Mon,Home,W,1.0,0.0,Vitória,44.0,,Rafael Donato,4-4-2,Matheus Delgado Candançan,Match Report,,,0.05,0.33,1.0,0.0,0.0,22.0,3.0,13.6,2023,Vila Nova
16,2023-07-15,17:00,Série B,Matchweek 17,Sat,Away,L,0.0,1.0,Londrina,63.0,,Ralf,4-3-3,Caio Max Augusto Vieira,Match Report,,,0.0,0.0,0.0,0.0,0.0,19.0,7.0,36.8,2023,Vila Nova
17,2023-07-19,21:30,Série B,Matchweek 18,Wed,Away,L,0.0,1.0,Ceará,45.0,,Rafael Donato,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,,0.0,0.0,0.0,0.0,0.0,11.0,2.0,18.2,2023,Vila Nova
18,2023-07-22,17:00,Série B,Matchweek 19,Sat,Home,D,1.0,1.0,ABC,65.0,10000.0,Rafael Donato,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,,,0.06,0.2,1.0,0.0,0.0,16.0,5.0,31.3,2023,Vila Nova
19,2023-07-30,15:30,Série B,Matchweek 20,Sun,Away,L,1.0,3.0,Grêmio Novorizontino,58.0,,Ralf,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,,0.07,0.17,1.0,0.0,0.0,14.0,6.0,42.9,2023,Vila Nova
20,2023-08-02,21:30,Série B,Matchweek 21,Wed,Home,L,0.0,1.0,Sport Recife,61.0,,Rafael Donato,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,,0.0,0.0,0.0,0.0,0.0,16.0,3.0,18.8,2023,Vila Nova
21,2023-08-07,18:00,Série B,Matchweek 22,Mon,Away,W,2.0,0.0,Juventude,36.0,,Rafael Donato,4-2-3-1,Leo Simão Holanda,Match Report,,,0.2,1.0,1.0,0.0,0.0,5.0,1.0,20.0,2023,Vila Nova
22,2023-08-12,18:00,Série B,Matchweek 23,Sat,Home,D,1.0,1.0,Avaí,53.0,,Rafael Donato,4-2-3-1,Matheus Delgado Candançan,Match Report,,,0.05,0.17,1.0,0.0,0.0,22.0,6.0,27.3,2023,Vila Nova
23,2023-08-17,21:30,Série B,Matchweek 24,Thu,Home,W,2.0,0.0,Mirassol Futebol Clube,28.0,,Rafael Donato,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,,,0.22,0.67,2.0,0.0,0.0,9.0,3.0,33.3,2023,Vila Nova
24,2023-08-22,21:30,Série B,Matchweek 25,Tue,Away,L,0.0,1.0,Criciúma,61.0,,Ralf,4-3-3,Bruno Mota Correia,Match Report,,,0.0,0.0,0.0,0.0,1.0,13.0,6.0,46.2,2023,Vila Nova
25,2023-09-03,15:45,Série B,Matchweek 26,Sun,Home,L,0.0,1.0,CRB,52.0,,Rafael Donato,4-3-3,Alisson Sidnei Furtado,Match Report,,,0.0,0.0,0.0,0.0,0.0,16.0,7.0,43.8,2023,Vila Nova
26,2023-09-08,18:00,Série B,Matchweek 27,Fri,Away,,,,Ituano,,,,,,Head-to-Head,,,0.06,0.2,27.0,0.0,2.0,440.0,132.0,30.0,2023,Vila Nova
27,2023-09-15,19:00,Série B,Matchweek 28,Fri,Home,,,,Ponte Preta,,,,,,Head-to-Head,,,,,,,,,,,2023,Vila Nova
28,2023-09-19,21:30,Série B,Matchweek 29,Tue,Away,,,,Sampaio Corrêa,,,,,,Head-to-Head,,,,,,,,,,,2023,Vila Nova
29,2023-10-03,,Série B,Matchweek 30,Tue,Home,,,,Chapecoense,,,,,,Head-to-Head,,,,,,,,,,,2023,Vila Nova
30,2023-10-06,,Série B,Matchweek 31,Fri,Away,,,,Guarani,,,,,,Head-to-Head,,,,,,,,,,,2023,Vila Nova
31,2023-10-17,,Série B,Matchweek 32,Tue,Home,,,,Botafogo (SP),,,,,,Head-to-Head,,,,,,,,,,,2023,Vila Nova
32,2023-10-24,,Série B,Matchweek 33,Tue,Away,,,,Tombense Futebol Clube,,,,,,Head-to-Head,,,,,,,,,,,2023,Vila Nova
33,2023-10-27,,Série B,Matchweek 34,Fri,Home,,,,Atl Goianiense,,,,,,Head-to-Head,,,,,,,,,,,2023,Vila Nova
34,2023-10-31,,Série B,Matchweek 35,Tue,Away,,,,Vitória,,,,,,Head-to-Head,,,,,,,,,,,2023,Vila Nova
35,2023-11-07,,Série B,Matchweek 36,Tue,Home,,,,Londrina,,,,,,Head-to-Head,,,,,,,,,,,2023,Vila Nova
36,2023-11-10,,Série B,Matchweek 37,Fri,Home,,,,Ceará,,,,,,Head-to-Head,,,,,,,,,,,2023,Vila Nova
37,2023-11-25,,Série B,Matchweek 38,Sat,Away,,,,ABC,,,,,,Head-to-Head,,,,,,,,,,,2023,Vila Nova
0,2023-04-15,17:00,Série B,Matchweek 1,Sat,Away,D,3.0,3.0,Sampaio Corrêa,49.0,3290.0,Ronaldo,4-2-3-1,João Vitor Gobi,Match Report,,,0.25,0.6,3.0,0.0,0.0,12.0,5.0,41.7,2023,Atletico Goianiense
1,2023-04-21,16:30,Série B,Matchweek 2,Fri,Home,W,2.0,1.0,CRB,37.0,4295.0,Ronaldo,4-2-3-1,Felipe Fernandes de Lima,Match Report,,,0.25,0.4,2.0,0.0,0.0,8.0,5.0,62.5,2023,Atletico Goianiense
2,2023-04-29,18:15,Série B,Matchweek 3,Sat,Away,D,1.0,1.0,Tombense Futebol Clube,48.0,742.0,Ronaldo,4-2-3-1,Thiago Luis Scarascati,Match Report,,,0.08,0.25,1.0,0.0,0.0,13.0,4.0,30.8,2023,Atletico Goianiense
3,2023-05-02,21:30,Série B,Matchweek 4,Tue,Home,W,2.0,1.0,Chapecoense,54.0,2379.0,Ronaldo,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,,,0.08,0.25,2.0,1.0,1.0,13.0,4.0,30.8,2023,Atletico Goianiense
4,2023-05-08,20:00,Série B,Matchweek 5,Mon,Home,W,2.0,1.0,Londrina,40.0,4140.0,Ronaldo,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,,0.25,0.5,2.0,0.0,0.0,8.0,4.0,50.0,2023,Atletico Goianiense
